

Trajectories
100
,,two_spineMJ:spine_top,,,two_spineMJ:spine_bottom,,,two_spineMJ:hip_top,,,two_spineMJ:hip_bottom,,,two_spineMJ:hip_middle,,,two_spineMJ:knee,,,two_spineMJ:heel,,,two_spineMJ:foot_mid,,,two_spineMJ:toe,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
1492,0,567.637,133.499,61.1266,671.476,91.1997,39.8705,491.304,103.026,120.725,667.457,45.8363,87.3359,611.469,61.4716,114.916,519.049,-63.6033,146.379,704.387,-150.899,82.4289,711.805,-225.25,98.9178,724.72,-304.18,98.7039
1493,0,567.629,133.51,61.2402,671.49,91.2239,39.8748,491.325,103.045,120.737,667.459,45.8356,87.3361,611.469,61.4722,114.958,519.081,-63.5591,146.444,704.408,-150.874,82.4668,711.804,-225.251,98.9186,724.731,-304.158,98.7234
1494,0,567.666,133.496,61.175,671.508,91.2105,39.8961,491.342,103.014,120.715,667.493,45.8065,87.3053,611.468,61.4717,114.956,519.081,-63.58,146.465,704.409,-150.877,82.4649,711.834,-225.245,98.9024,724.737,-304.161,98.7246
1495,0,567.668,133.465,61.1794,671.512,91.1854,39.8778,491.344,103.009,120.745,667.472,45.7829,87.2717,611.469,61.4414,114.937,519.081,-63.6142,146.421,704.407,-150.905,82.4792,711.808,-225.301,98.8545,724.758,-304.201,98.7038
1496,0,567.654,133.488,61.198,671.497,91.1635,39.8419,491.308,103.004,120.709,667.491,45.777,87.2822,611.469,61.4727,114.958,519.063,-63.5979,146.404,704.401,-150.882,82.4483,711.807,-225.302,98.8517,724.724,-304.209,98.6154
1497,0,567.654,133.496,61.1536,671.493,91.1872,39.8593,491.351,103.055,120.756,667.492,45.8278,87.3092,611.474,61.4923,114.97,519.064,-63.5806,146.413,704.389,-150.929,82.427,711.796,-225.259,98.9026,724.702,-304.168,98.7289
1498,0,567.637,133.505,61.1614,671.478,91.1679,39.8257,491.29,103.054,120.713,667.494,45.827,87.3092,611.455,61.5291,114.99,519.048,-63.6031,146.38,704.366,-150.894,82.4676,711.79,-225.274,98.8888,724.701,-304.172,98.7266
1499,0,567.653,133.481,61.1447,671.476,91.1727,39.7944,491.332,103.04,120.692,667.497,45.8258,87.3159,611.472,61.5216,114.947,519.044,-63.5802,146.395,704.379,-150.879,82.4449,711.781,-225.3,98.8689,724.686,-304.21,98.6866
1500,0,567.653,133.504,61.125,671.481,91.174,39.7651,491.332,103.04,120.692,667.495,45.8267,87.3158,611.491,61.5071,114.975,519.087,-63.5634,146.433,704.387,-150.943,82.4201,711.781,-225.3,98.8591,724.66,-304.207,98.6467
1501,0,567.652,133.482,61.1426,671.496,91.1933,39.7989,491.351,103.055,120.756,667.496,45.8251,87.2608,611.505,61.4836,114.933,519.091,-63.5891,146.449,704.401,-150.926,82.4124,711.81,-225.316,98.766,724.723,-304.227,98.5991
1502,0,567.686,133.473,61.1424,671.497,91.1629,39.842,491.354,103.034,120.741,667.493,45.7759,87.2842,611.523,61.4777,114.936,519.091,-63.6055,146.439,704.394,-150.935,82.4385,711.843,-225.31,98.8409,724.747,-304.23,98.6134
1503,0,567.667,133.5,61.1741,671.497,91.1634,39.841,491.356,103.03,120.773,667.492,45.797,87.2858,611.505,61.482,114.963,519.092,-63.6063,146.438,704.395,-150.922,82.4455,711.825,-225.294,98.8295,724.746,-304.232,98.6096
1504,0,567.649,133.475,61.1412,671.498,91.1901,39.8309,491.351,103.055,120.755,667.493,45.8273,87.3125,611.527,61.4972,114.95,519.107,-63.5637,146.451,704.403,-150.877,82.4965,711.835,-225.278,98.8348,724.731,-304.157,98.7289
1505,0,567.651,133.491,61.1527,671.492,91.2028,39.8674,491.352,103.07,120.765,667.496,45.826,87.3193,611.489,61.5374,114.997,519.107,-63.5643,146.45,704.401,-150.871,82.4683,711.829,-225.259,98.8675,724.736,-304.157,98.6953
1506,0,567.653,133.481,61.1447,671.491,91.1935,39.829,491.334,103.035,120.723,667.497,45.8257,87.3211,611.47,61.5208,114.948,519.09,-63.5855,146.419,704.401,-150.876,82.4651,711.844,-225.269,98.8561,724.736,-304.16,98.6929
1507,0,567.649,133.45,61.1552,671.483,91.1423,39.8076,491.337,103.015,120.711,667.495,45.8267,87.3158,611.473,61.4915,114.97,519.08,-63.61,146.39,704.394,-150.935,82.4384,711.829,-225.284,98.8864,724.727,-304.216,98.6836
1508,0,567.647,133.445,61.1544,671.481,91.147,39.7767,491.32,102.997,120.68,667.495,45.7962,87.2927,611.471,61.4735,114.957,519.064,-63.6328,146.358,704.395,-150.922,82.4455,711.814,-225.306,98.8163,724.725,-304.214,98.6597
1509,0,567.651,133.459,61.1525,671.481,91.1464,39.7772,491.335,103.002,120.703,667.494,45.7755,87.2862,611.487,61.4879,114.96,519.074,-63.624,146.377,704.395,-150.921,82.4461,711.85,-225.311,98.8169,724.745,-304.214,98.6209
1510,0,567.652,133.461,61.1531,671.482,91.1437,39.8087,491.335,103.002,120.703,667.478,45.7988,87.3218,611.472,61.4905,114.967,519.081,-63.6142,146.421,704.408,-150.894,82.4852,711.849,-225.296,98.8448,724.759,-304.193,98.6687
1511,0,567.646,133.478,61.1694,671.493,91.1888,39.8605,491.336,103.029,120.752,667.496,45.826,87.3193,611.468,61.4715,114.917,519.09,-63.6019,146.409,704.404,-150.873,82.4987,711.844,-225.27,98.8592,724.751,-304.172,98.6919
1512,0,567.664,133.502,61.2045,671.493,91.1883,39.8609,491.354,103.034,120.742,667.496,45.826,87.3193,611.474,61.4924,114.971,519.099,-63.5756,146.461,704.402,-150.879,82.4958,711.84,-225.233,98.96,724.752,-304.17,98.7245
1513,0,567.67,133.47,61.1583,671.493,91.1888,39.8603,491.355,103.033,120.74,667.495,45.8267,87.3158,611.475,61.4928,114.969,519.108,-63.5845,146.47,704.403,-150.876,82.4974,711.844,-225.237,98.9295,724.758,-304.194,98.7057
1514,0,567.65,133.454,61.1535,671.475,91.1953,39.8842,491.354,103.016,120.763,667.492,45.7763,87.2914,611.47,61.4731,114.958,519.091,-63.6057,146.44,704.402,-150.879,82.4958,711.865,-225.272,98.9037,724.783,-304.193,98.6825
1515,0,567.63,133.452,61.178,671.482,91.1437,39.8087,491.338,102.994,120.729,667.477,45.7783,87.3081,611.469,61.4727,114.959,519.091,-63.6261,146.421,704.407,-150.905,82.4792,711.833,-225.288,98.8561,724.759,-304.206,98.6721
1516,0,567.654,133.483,61.1452,671.478,91.1695,39.8265,491.319,102.979,120.667,667.493,45.8062,87.3019,611.486,61.4874,114.959,519.08,-63.6105,146.391,704.39,-150.899,82.4605,711.829,-225.259,98.8736,724.768,-304.183,98.6981
1517,0,567.632,133.456,61.179,671.46,91.1744,39.8496,491.301,102.991,120.696,667.493,45.8273,87.3126,611.469,61.4712,114.912,519.064,-63.6324,146.359,704.39,-150.901,82.4593,711.849,-225.296,98.8387,724.758,-304.193,98.7092
1518,0,567.63,133.452,61.1779,671.482,91.1421,39.8078,491.319,103.01,120.727,667.512,45.8213,87.3199,611.469,61.4722,114.958,519.078,-63.6123,146.416,704.404,-150.872,82.4995,711.843,-225.294,98.8595,724.778,-304.189,98.7102
1519,0,567.627,133.45,61.1748,671.493,91.1888,39.8603,491.339,102.994,120.729,667.495,45.8267,87.3158,611.469,61.4722,114.958,519.079,-63.6164,146.446,704.431,-150.897,82.4945,711.854,-225.243,98.9378,724.771,-304.17,98.7563
1520,0,567.67,133.469,61.2179,671.48,91.1706,39.8679,491.349,103.015,120.792,667.494,45.8067,87.3403,611.469,61.4727,114.959,519.096,-63.5949,146.477,704.403,-150.878,82.496,711.859,-225.271,98.9463,724.784,-304.177,98.755
1521,0,567.671,133.465,61.1841,671.492,91.1456,39.862,491.338,102.993,120.763,667.49,45.7778,87.3192,611.47,61.4419,114.937,519.099,-63.6167,146.464,704.424,-150.907,82.46,711.859,-225.29,98.9459,724.784,-304.192,98.7526
1522,0,567.656,133.439,61.1784,671.492,91.1632,39.8725,491.309,102.976,120.754,667.492,45.777,87.3189,611.47,61.4419,114.937,519.101,-63.6179,146.461,704.441,-150.884,82.5083,711.859,-225.269,98.9248,724.773,-304.173,98.7725
1523,0,567.634,133.461,61.1798,671.488,91.1864,39.8906,491.326,102.988,120.726,667.513,45.8216,87.3631,611.487,61.4666,114.96,519.093,-63.5898,146.45,704.421,-150.886,82.4863,711.855,-225.241,98.9359,724.79,-304.148,98.7327
1524,0,567.671,133.446,61.1726,671.473,91.1663,39.8554,491.323,102.985,120.754,667.512,45.822,87.3615,611.473,61.4917,114.971,519.078,-63.6123,146.416,704.416,-150.854,82.5327,711.86,-225.245,98.9181,724.792,-304.147,98.6988
1525,0,567.638,133.454,61.2116,671.483,91.1419,39.8082,491.323,102.985,120.754,667.495,45.8265,87.3124,611.469,61.4727,114.958,519.063,-63.632,146.36,704.398,-150.879,82.4651,711.859,-225.242,98.8776,724.778,-304.169,98.6853
1526,0,567.655,133.448,61.1505,671.499,91.1422,39.8636,491.302,102.989,120.729,667.494,45.7757,87.2896,611.469,61.4727,114.959,519.08,-63.6094,146.391,704.4,-150.879,82.4645,711.844,-225.284,98.8281,724.753,-304.184,98.6825
1527,0,567.673,133.438,61.1898,671.513,91.1634,39.8974,491.31,102.96,120.743,667.476,45.7786,87.3116,611.466,61.4229,114.926,519.081,-63.651,146.393,704.421,-150.877,82.485,711.844,-225.308,98.8377,724.754,-304.206,98.7013
1528,0,567.655,133.434,61.2162,671.511,91.168,39.8662,491.31,102.959,120.742,667.493,45.7766,87.3339,611.466,61.4228,114.924,519.082,-63.6551,146.423,704.406,-150.898,82.4506,711.865,-225.287,98.864,724.778,-304.216,98.6432
1529,0,567.672,133.473,61.2201,671.512,91.1847,39.8782,491.329,102.998,120.758,667.491,45.7769,87.2877,611.47,61.442,114.939,519.079,-63.6093,146.392,704.401,-150.867,82.4709,711.844,-225.292,98.8497,724.77,-304.178,98.6595
1530,0,567.66,133.496,61.201,671.507,91.208,39.894,491.352,103.021,120.734,667.492,45.8286,87.3514,611.469,61.4727,114.959,519.094,-63.573,146.458,704.4,-150.874,82.467,711.815,-225.264,98.8488,724.736,-304.158,98.6741
1531,0,567.664,133.502,61.2045,671.508,91.2091,39.8955,491.343,103.029,120.725,667.494,45.8278,87.3513,611.469,61.4727,114.959,519.079,-63.5955,146.424,704.401,-150.876,82.4652,711.824,-225.253,98.8612,724.717,-304.179,98.6749
1532,0,567.647,133.473,61.2126,671.473,91.2,39.8528,491.303,103.003,120.738,667.493,45.8069,87.3435,611.469,61.4727,114.959,519.077,-63.612,146.417,704.395,-150.937,82.4372,711.8,-225.262,98.9147,724.7,-304.183,98.698
1533,0,567.657,133.499,61.173,671.491,91.1774,39.8193,491.333,103.02,120.713,667.491,45.8081,87.3469,611.451,61.4786,114.958,519.058,-63.5978,146.434,704.39,-150.908,82.4555,711.797,-225.272,98.8807,724.709,-304.202,98.6527
1534,0,567.67,133.484,61.1282,671.495,91.1676,39.8111,491.352,103.022,120.734,667.491,45.8075,87.3052,611.487,61.4889,115.005,519.088,-63.5872,146.445,704.393,-150.933,82.4072,711.826,-225.308,98.8126,724.725,-304.21,98.611
1535,0,567.683,133.473,61.1141,671.511,91.1573,39.8003,491.351,103.022,120.733,667.508,45.7938,87.3332,611.507,61.4519,114.943,519.089,-63.6015,146.41,704.421,-150.91,82.4267,711.85,-225.311,98.8169,724.761,-304.227,98.572
1536,0,567.667,133.451,61.1425,671.491,91.1919,39.8281,491.337,103.015,120.711,667.512,45.8213,87.3199,611.471,61.4728,114.916,519.079,-63.6102,146.391,704.395,-150.925,82.444,711.83,-225.257,98.8541,724.722,-304.18,98.6431
1537,0,567.653,133.497,61.1515,671.504,91.2097,39.8213,491.351,103.055,120.755,667.493,45.8273,87.3125,611.489,61.5381,115.035,519.061,-63.5588,146.426,704.382,-150.905,82.4443,711.799,-225.292,98.842,724.685,-304.199,98.6034
1538,0,567.66,133.529,61.1992,671.511,91.2048,39.8229,491.345,103.081,120.739,667.497,45.8258,87.3159,611.489,61.5177,114.964,519.063,-63.5596,146.424,704.382,-150.9,82.4471,711.814,-225.282,98.8527,724.676,-304.182,98.6829
1539,0,567.681,133.498,61.1192,671.513,91.1857,39.7735,491.366,103.095,120.765,667.494,45.8056,87.3088,611.472,61.4903,114.926,519.065,-63.5812,146.412,704.382,-150.9,82.4471,711.796,-225.256,98.886,724.693,-304.194,98.668
1540,0,567.679,133.512,61.1392,671.51,91.1791,39.8347,491.345,103.097,120.749,667.495,45.8267,87.3158,611.471,61.5214,114.951,519.06,-63.5583,146.427,704.382,-150.914,82.4391,711.755,-225.298,98.8176,724.637,-304.207,98.645
1541,0,567.683,133.484,61.1101,671.511,91.1802,39.8361,491.367,103.09,120.694,667.496,45.826,87.3193,611.471,61.5214,114.951,519.044,-63.5804,146.395,704.364,-150.908,82.4602,711.731,-225.291,98.8931,724.589,-304.213,98.6784
1542,0,567.681,133.507,61.1221,671.498,91.167,39.7392,491.352,103.114,120.731,667.493,45.8065,87.3053,611.471,61.5213,114.95,519.028,-63.5682,146.407,704.328,-150.931,82.3859,711.719,-225.278,98.9288,724.588,-304.213,98.6828
1543,0,567.704,133.546,61.1519,671.51,91.1792,39.8346,491.344,103.14,120.714,667.493,45.8065,87.3053,611.488,61.5368,114.993,519.008,-63.5343,146.401,704.329,-150.93,82.3851,711.718,-225.271,98.8916,724.56,-304.208,98.658
1544,0,567.703,133.583,61.1469,671.508,91.2236,39.7982,491.378,103.193,120.717,667.497,45.8552,87.2806,611.492,61.5668,114.953,519.027,-63.5137,146.43,704.326,-150.924,82.4527,711.684,-225.254,98.9421,724.514,-304.209,98.6448
1545,0,567.725,133.552,61.1062,671.52,91.2251,39.8495,491.381,103.23,120.711,667.494,45.826,87.2643,611.492,61.5669,114.954,519.025,-63.4949,146.442,704.307,-150.93,82.4685,711.68,-225.29,98.9028,724.482,-304.214,98.7069
1546,0,567.731,133.581,61.1219,671.538,91.2082,39.8567,491.399,103.23,120.731,667.494,45.7954,87.2465,611.511,61.5519,114.978,519.031,-63.4497,146.476,704.31,-150.966,82.4129,711.626,-225.31,98.8837,724.434,-304.261,98.6476
1547,0,567.742,133.565,61.1073,671.538,91.2226,39.8655,491.412,103.268,120.676,667.474,45.8121,87.2608,611.494,61.5366,114.936,519.027,-63.472,146.394,704.274,-150.956,82.3957,711.604,-225.296,98.9386,724.423,-304.227,98.7006
1548,0,567.754,133.606,61.0787,671.562,91.1979,39.8099,491.407,103.311,120.671,667.494,45.826,87.2644,611.493,61.5662,114.909,519.02,-63.4248,146.39,704.259,-150.983,82.3572,711.585,-225.295,98.8978,724.382,-304.25,98.661
1549,0,567.722,133.591,61.073,671.552,91.2084,39.8121,491.374,103.37,120.704,667.476,45.8318,87.264,611.497,61.5853,114.921,519.003,-63.412,146.404,704.253,-150.937,82.3871,711.553,-225.31,98.9034,724.345,-304.241,98.6486
1550,0,567.77,133.658,61.1022,671.569,91.2358,39.7843,491.406,103.404,120.689,667.479,45.8604,87.2419,611.514,61.6319,114.984,518.999,-63.374,146.428,704.251,-150.941,82.3862,711.517,-225.285,98.9529,724.318,-304.244,98.6515
1551,0,567.776,133.653,61.0647,671.57,91.2352,39.7856,491.441,103.418,120.65,667.496,45.8549,87.2455,611.498,61.6341,114.951,518.999,-63.3742,146.427,704.238,-150.937,82.4033,711.506,-225.3,98.9718,724.28,-304.234,98.7267
1552,0,567.797,133.681,61.085,671.569,91.2357,39.7853,491.455,103.477,120.705,667.494,45.826,87.2768,611.513,61.6314,114.983,519.011,-63.3344,146.472,704.231,-150.985,82.4236,711.499,-225.318,98.983,724.241,-304.27,98.7232
1553,0,567.802,133.681,61.0573,671.589,91.232,39.8028,491.44,103.495,120.66,667.494,45.8253,87.2356,611.513,61.6319,114.986,518.981,-63.3375,146.495,704.214,-150.995,82.4361,711.472,-225.316,98.9836,724.197,-304.304,98.7055
1554,0,567.806,133.693,61.0551,671.589,91.232,39.8028,491.459,103.507,120.62,667.495,45.8247,87.2261,611.517,61.6493,114.949,518.959,-63.2932,146.53,704.178,-151.004,82.3828,711.435,-225.293,99.036,724.172,-304.299,98.7518
1555,0,567.819,133.685,61.042,671.575,91.2371,39.7555,491.469,103.536,120.639,667.514,45.8216,87.205,611.536,61.6472,114.972,518.965,-63.2775,146.519,704.198,-151.002,82.397,711.436,-225.317,99.027,724.171,-304.3,98.7573
1556,0,567.812,133.706,61.0545,671.574,91.2228,39.7746,491.457,103.577,120.696,667.496,45.8462,87.29,611.54,61.666,114.985,518.951,-63.2854,146.507,704.175,-150.992,82.4529,711.414,-225.303,99.0747,724.168,-304.284,98.7856
1557,0,567.797,133.702,60.9924,671.555,91.2277,39.7587,491.441,103.591,120.676,667.515,45.8519,87.2724,611.521,61.7023,115.002,518.932,-63.2781,146.47,704.145,-150.96,82.4632,711.399,-225.303,99.056,724.128,-304.331,98.7265
1558,0,567.815,133.72,61.0287,671.578,91.2156,39.8181,491.447,103.59,120.644,667.516,45.8216,87.2629,611.54,61.6661,114.985,518.943,-63.2733,146.487,704.139,-151.025,82.3717,711.363,-225.335,99.0321,724.094,-304.364,98.7188
1559,0,567.812,133.71,61.0906,671.583,91.2268,39.7919,491.465,103.629,120.658,667.515,45.8221,87.256,611.534,61.6774,114.991,518.965,-63.2514,146.49,704.138,-150.98,82.4381,711.378,-225.328,99.0527,724.108,-304.341,98.7656
1560,0,567.827,133.703,61.018,671.584,91.2279,39.8326,491.481,103.637,120.658,667.514,45.8225,87.2494,611.536,61.6457,114.923,518.954,-63.2529,146.474,704.138,-150.99,82.4312,711.392,-225.338,99.0357,724.11,-304.337,98.7567
1561,0,567.838,133.715,61.0472,671.591,91.2262,39.8349,491.472,103.648,120.639,667.513,45.8219,87.1984,611.54,61.6646,114.937,518.971,-63.2336,146.539,704.148,-151.052,82.3661,711.352,-225.341,99.0188,724.06,-304.323,98.7639
1562,0,567.839,133.76,61.0259,671.613,91.2677,39.857,491.514,103.724,120.635,667.515,45.8721,87.2282,611.538,61.6949,114.957,518.977,-63.1515,146.593,704.125,-150.997,82.4052,711.326,-225.301,99.0366,724.06,-304.309,98.7676
1563,0,567.843,133.767,61.0661,671.629,91.2574,39.846,491.528,103.762,120.714,667.518,45.871,87.223,611.54,61.7445,114.989,518.972,-63.1114,146.618,704.117,-150.977,82.3865,711.345,-225.281,99.0455,724.02,-304.301,98.7766
1564,0,567.869,133.75,61.0686,671.629,91.2573,39.8462,491.533,103.739,120.697,667.517,45.8723,87.2856,611.562,61.7422,114.964,518.97,-63.1237,146.579,704.135,-150.986,82.4019,711.333,-225.326,99.0424,724.026,-304.344,98.7573
1565,0,567.869,133.759,61.0404,671.613,91.2392,39.7803,491.562,103.753,120.687,667.518,45.871,87.2346,611.595,61.7024,114.978,518.969,-63.1568,146.535,704.138,-151.031,82.3492,711.315,-225.332,99.0342,724.022,-304.339,98.7871
1566,0,567.87,133.768,60.9782,671.629,91.2689,39.7532,491.566,103.688,120.606,667.538,45.8669,87.2071,611.597,61.7197,114.943,518.993,-63.1874,146.469,704.138,-151.041,82.3428,711.339,-225.342,98.9813,724.027,-304.342,98.7569
1567,0,567.875,133.767,60.9878,671.628,91.2731,39.7228,491.556,103.638,120.601,667.576,45.876,87.2041,611.614,61.6978,114.905,519.02,-63.2106,146.463,704.175,-151.035,82.3489,711.394,-225.331,98.9744,724.078,-304.352,98.6981
1568,0,567.835,133.664,61.0012,671.61,91.2304,39.7392,491.509,103.511,120.676,667.537,45.857,87.2629,611.592,61.6527,114.946,519.035,-63.2846,146.502,704.217,-151.052,82.3301,711.473,-225.315,98.973,724.22,-304.334,98.6826
1569,0,567.784,133.658,61.0571,671.566,91.2328,39.8165,491.46,103.428,120.731,667.494,45.8261,87.2766,611.531,61.6261,114.988,519.03,-63.3681,146.447,704.27,-150.997,82.3771,711.553,-225.315,98.9838,724.32,-304.298,98.6643
1570,0,567.716,133.651,61.1162,671.524,91.2438,39.8334,491.415,103.381,120.768,667.497,45.876,87.2911,611.512,61.6326,115.034,519.013,-63.3991,146.476,704.263,-150.915,82.4529,711.592,-225.27,98.9473,724.379,-304.197,98.7335
1571,0,567.706,133.629,61.1786,671.505,91.2545,39.8577,491.41,103.29,120.755,667.476,45.8623,87.287,611.458,61.5944,114.99,519.004,-63.4281,146.494,704.303,-150.891,82.4397,711.642,-225.268,98.9645,724.468,-304.154,98.781
1572,0,567.66,133.561,61.1177,671.496,91.2068,39.8064,491.36,103.25,120.763,667.493,45.8273,87.3126,611.491,61.5546,115.003,519.039,-63.4755,146.489,704.327,-150.918,82.4618,711.71,-225.281,98.9382,724.559,-304.196,98.7699
1573,0,567.68,133.52,61.1377,671.507,91.2101,39.8942,491.362,103.16,120.747,667.494,45.7964,87.2963,611.471,61.4897,114.926,519.046,-63.5356,146.459,704.345,-150.936,82.4807,711.695,-225.306,98.9062,724.578,-304.202,98.7509
1574,0,567.661,133.491,61.1027,671.498,91.1886,39.8306,491.378,103.149,120.754,667.496,45.826,87.3193,611.47,61.5209,114.949,519.05,-63.5658,146.409,704.357,-150.92,82.4398,711.707,-225.305,98.862,724.545,-304.253,98.6215
1575,0,567.667,133.524,61.1549,671.498,91.1886,39.83,491.353,103.11,120.725,667.495,45.8255,87.2678,611.473,61.491,114.93,519.028,-63.5391,146.463,704.338,-150.927,82.3996,711.745,-225.313,98.8375,724.577,-304.221,98.6328
1576,0,567.662,133.533,61.2006,671.49,91.2337,39.8229,491.365,103.156,120.778,667.496,45.8263,87.3227,611.471,61.5214,114.951,519.038,-63.5587,146.393,704.352,-150.884,82.4483,711.737,-225.29,98.8341,724.62,-304.233,98.6165
1577,0,567.658,133.532,61.1719,671.492,91.2322,39.8248,491.349,103.136,120.745,667.496,45.8562,87.3335,611.473,61.571,114.983,519.047,-63.5291,146.433,704.366,-150.901,82.4634,711.731,-225.269,98.8939,724.633,-304.159,98.6775
1578,0,567.659,133.536,61.1722,671.506,91.2224,39.8995,491.342,103.135,120.774,667.492,45.8276,87.3059,611.471,61.5222,114.994,519.045,-63.5521,146.449,704.379,-150.876,82.501,711.763,-225.257,98.9311,724.641,-304.163,98.7628
1579,0,567.671,133.472,61.159,671.532,91.2048,39.8821,491.372,103.094,120.734,667.491,45.7767,87.2844,611.469,61.4718,114.915,519.064,-63.5983,146.403,704.383,-150.917,82.476,711.787,-225.29,98.8869,724.664,-304.2,98.7226
1580,0,567.672,133.477,61.1591,671.512,91.1864,39.8791,491.357,103.071,120.736,667.511,45.7926,87.3353,611.487,61.4574,114.981,519.049,-63.5907,146.426,704.382,-150.916,82.4775,711.803,-225.299,98.8818,724.663,-304.2,98.6939
1581,0,567.669,133.515,61.1862,671.503,91.2338,39.9119,491.369,103.081,120.737,667.513,45.8206,87.323,611.488,61.5378,115.037,519.06,-63.5568,146.428,704.396,-150.877,82.4829,711.795,-225.26,98.9033,724.7,-304.177,98.6505
1582,0,567.652,133.496,61.151,671.492,91.2007,39.867,491.354,103.092,120.748,667.513,45.8429,87.3649,611.47,61.5208,114.948,519.06,-63.5583,146.427,704.383,-150.903,82.4448,711.78,-225.285,98.8744,724.68,-304.202,98.6418
1583,0,567.652,133.496,61.151,671.498,91.2021,39.838,491.352,103.097,120.719,667.497,45.8247,87.268,611.47,61.5207,114.946,519.045,-63.5515,146.45,704.373,-150.884,82.488,711.782,-225.299,98.862,724.642,-304.198,98.6711
1584,0,567.654,133.494,61.1538,671.491,91.2327,39.8243,491.35,103.098,120.72,667.496,45.8253,87.2643,611.471,61.5222,114.994,519.06,-63.5583,146.427,704.382,-150.9,82.447,711.779,-225.282,98.827,724.659,-304.21,98.6549
